Run_ID,MH_ID,History_Key,Screenshot_File,Source_Folder,Processed_At,Created_At,Updated_At,Last_Seen,Change_Type,Changed_Fields,Snapshot_Rent,Snapshot_Availability,Snapshot_Furnishing,Snapshot_Floor
RUN-20260521-194609,,fnf::::::1bhk::sector 39,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,35000,,,
RUN-20260521-194609,MRH-0006,fnf::::::2bhk::sector 40,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,40000,,,
RUN-20260521-194609,MRH-0018,fnf::::::2bhk::sector 43,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,45000,,,
RUN-20260521-194609,MRH-0019,fnf::::g005::1rk::sector 43,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,25000,,,
RUN-20260521-194609,MRH-0009,fnf::::::1bhk::sector 45,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,35000,,,
RUN-20260521-194609,MRH-0009,fnf::::::1bhk::sector 45,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,35000,,,
RUN-20260521-194609,MRH-0009,fnf::::::1bhk::sector 45,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,35000,,,
RUN-20260521-194609,MRH-0020,fnf::::b002::1bhk::sector 52,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,25000,,,
RUN-20260521-194609,MRH-0021,fnf::::g001::2bhk::sector 53,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,45000,,,
RUN-20260521-194609,MRH-0022,fnf::::::1bhk::sector 55,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,40000,,,
RUN-20260521-194609,MRH-0023,fnf::::g002::1bhk::sector 51,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,38000,,,
RUN-20260521-194609,MRH-0024,fnf::::::1bhk::sector 51,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,38000,,,
RUN-20260521-194609,MRH-0025,fnf::::::1bhk::,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Listing_Status,38000,,,
RUN-20260521-194609,,fnf::::::1bhk::sector 51,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,38000,,,
RUN-20260521-194609,,fnf::::::1bhk::,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Listing_Status,38000,,,
RUN-20260521-194609,,fnf::::::1bhk::,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Listing_Status,38000,,,
RUN-20260521-194609,,fnf::::::1bhk::,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Listing_Status,38000,,,
RUN-20260521-194609,,fnf::::::1bhk::,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Listing_Status,38000,,,
RUN-20260521-194609,,fnf::::::1bhk::,fnf\WhatsApp Image 2026-05-20 at 11.48.44 AM.jpeg,raw/fnf,2026-05-21T14:15:53.881Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,35000,,,
RUN-20260521-194609,MRH-0026,s2l::::::preoccupied::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,21000,Immediate,,
RUN-20260521-194609,,s2l::::::preoccupied::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,21000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Availability_Status; Listing_Status,28000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Availability_Status; Listing_Status,28000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Availability_Status; Listing_Status,28000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Availability_Status; Listing_Status,2000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Availability_Status; Listing_Status,18000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Availability_Status; Listing_Status,18000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Availability_Status; Listing_Status,18000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Rent; Availability_Status; Listing_Status,18000,Immediate,,
RUN-20260521-194609,MRH-0027,s2l::::::1rk::,s2l\WhatsApp Image 2026-05-21 at 11.52.45 AM.jpeg,raw/s2l,2026-05-21T14:15:59.953Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,NEW,,22000,Immediate,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
RUN-20260521-194609,,s2l::::::::,s2l\WhatsApp Image 2026-05-21 at 12.06.13 PM.jpeg,raw/s2l,2026-05-21T14:16:09.255Z,2026-05-21T13:49:39.561Z,2026-05-21T14:16:09.283Z,2026-05-21T14:16:09.283Z,UPDATED,Listing_Status,,,,
